hospital_name,district,state
Charak Clinic Nursing Home,Mumbai,Maharashtra
Dalvi Plus,Mumbai,Maharashtra
Doshi Nursing Home,Mumbai,Maharashtra
Dr Kiran Katar Clinic,Mumbai,Maharashtra
Dr Satish Padmanabhan Clinic,Mumbai,Maharashtra
Dr Telangs Dhanvantari Hospital,Mumbai,Maharashtra
Dr. Ramesh Chaudhari,Mumbai,Maharashtra
Dr. Sandeep S. Nagvekar,Mumbai,Maharashtra
Dr.Apte Maternity and Nursing Home,Mumbai,Maharashtra
Dr.Jaydeep S Khedkar,Mumbai,Maharashtra
Gokul Nursing Home and Iccu,Mumbai,Maharashtra
Harshit Health Care Centre - Jalalpur-Jainpur,Mumbai,Maharashtra
Kapadia Multi Speciality Hospital,Mumbai,Maharashtra
Kilbil Childrens Hospital,Mumbai,Maharashtra
Laksh-Deep Hospital,Mumbai,Maharashtra
Laser Eye Surgery Center,Mumbai,Maharashtra
Marve Nursing Home,Mumbai,Maharashtra
Mauli Hospital,Mumbai,Maharashtra
Nath Hospital,Mumbai,Maharashtra
Phiroze M.Dastoor and Co,Mumbai,Maharashtra
Pikhala Hospital,Mumbai,Maharashtra
Prathana Hospital,Mumbai,Maharashtra
Pregnancy Advice and Service,Mumbai,Maharashtra
Radiation Medicine Centre Bhabha Atomic Research C,Mumbai,Maharashtra
Raj Hospital,Mumbai,Maharashtra
Sai Aashirwad Hospital,Mumbai,Maharashtra
Sai Hospital,Mumbai,Maharashtra
Sanjawalas Maternity and Gynacologist,Mumbai,Maharashtra
Sanket Hospital,Mumbai,Maharashtra
Shree Arihant Eye Care Centre,Mumbai,Maharashtra
Shreeji Hospital,Mumbai,Maharashtra
Sonkusare Clinic,Mumbai,Maharashtra
Surbhi Dental Clinic(Dr.Samata Dhuppad),Mumbai,Maharashtra
Uday Pathak Hospital,Mumbai,Maharashtra
Usha Maternity and Nursing Home,Mumbai,Maharashtra
Yesha Onco Surgical Care,Mumbai,Maharashtra
Shroff Eye Clinic,Mumbai,Maharashtra
Smt. Kamladevi Gauridutt Mittal Ayurvedic Hosp,Mumbai,Maharashtra
Dholkawalla Maternity Home,Mumbai,Maharashtra
The Hussonally Abdulally Dholkawalla Wakf Charity Trust,Mumbai,Maharashtra
Advanced Cardiovascular Specialists Pvt Ltd,Mumbai,Maharashtra
Bay View Clinic,Mumbai,Maharashtra
Beramjis Hospital,Mumbai,Maharashtra
"Brahman Sabha, Mumbai. Mhaskar Gruh And General Nu",Mumbai,Maharashtra
Chhaya Surgical Home,Mumbai,Maharashtra
Conwest Jain Clinic Group Of Hospitals,Mumbai,Maharashtra
D S Kothari Hospital,Mumbai,Maharashtra
Dr. Rajesh D Mody - V.P.Road,Mumbai,Maharashtra
Dr. Yash Shah Total Eye Care,Mumbai,Maharashtra
Dr.Pai Dhungat Maternity and Nursing Home,Mumbai,Maharashtra
Endocrine Metabolic Laboratory,Mumbai,Maharashtra
Harkissondass and Narottamdass Hospital and Research Centre,Mumbai,Maharashtra
Hematology Laboratory,Mumbai,Maharashtra
Inkus Ivf Centre,Mumbai,Maharashtra
Kamla Eye Clinic,Mumbai,Maharashtra
Lotus Clinic,Mumbai,Maharashtra
Mother and Child Care Clinic,Mumbai,Maharashtra
Shivneh,Mumbai,Maharashtra
Sir Hurkisondas Nurrotumdas Hospital and Research Center,Mumbai,Maharashtra
Slr Fortis,Mumbai,Maharashtra
Trinity Clinic Pvt.Ltd,Mumbai,Maharashtra
Ursekar Laser and Microssurgery Eye Clinic,Mumbai,Maharashtra
V.A.D.T Nursing Home,Mumbai,Maharashtra
Yogeshwar Surgical Clinic and Nursing Home - Mumbai,Mumbai,Maharashtra
Indu Clinic,Mumbai,Maharashtra
Inhs Asvini,Mumbai,Maharashtra
Sujata Medicare (Sujata Gyanaecology Clinic),Mumbai,Maharashtra
Zaveri Eye Clinic,Mumbai,Maharashtra
Kataria Eye Clinic,Mumbai,Maharashtra
St. Elizabeth's Hospital,Mumbai,Maharashtra
Aayush Eye Clinic,Mumbai,Maharashtra
Bombay City Eye Institute and Research Center,Mumbai,Maharashtra
Dr Amonkar Hospital,Mumbai,Maharashtra
Dr Galas Nursing Home,Mumbai,Maharashtra
Dr Turners S Speciality Dental Centre,Mumbai,Maharashtra
Dr. Gala's Nursing Home,Mumbai,Maharashtra
Dr. Nisars Eye Care Centre,Mumbai,Maharashtra
Dr.(Mrs.) Havovi S. Madon,Mumbai,Maharashtra
Dr.Mangeshikar Clinic,Mumbai,Maharashtra
Eye-Q Vision Care,Mumbai,Maharashtra
Foresight Eye Center,Mumbai,Maharashtra
Infiniti Eye Hospital,Mumbai,Maharashtra
Mangeshikar Access Gynecology and Infertility Center,Mumbai,Maharashtra
N M Medical Centre,Mumbai,Maharashtra
New Babulnath Ent Clinic,Mumbai,Maharashtra
Palshetkar Patil Nursing Home,Mumbai,Maharashtra
Samyak Drishti Eye Centre,Mumbai,Maharashtra
Shah Eye Clinic and Nursing Home,Mumbai,Maharashtra
The Vascular Clinic,Mumbai,Maharashtra
Eye Site,Mumbai,Maharashtra
Ipc Heart Care,Mumbai,Maharashtra
Madhura Nursing Home,Mumbai,Maharashtra
Nagori Clinic And Nursing Home,Mumbai,Maharashtra
Prathmesh General Hospital and Iccu,Mumbai,Maharashtra
Sadhu-Kamal Eye Hospital,Mumbai,Maharashtra
Swastik Nursing Home,Mumbai,Maharashtra
M.H. Saboo Siddique Maternity and General Hospital - Masjid,Mumbai,Maharashtra
Gokul Hospital,Mumbai,Maharashtra
Prince Aly Khan Hospital,Mumbai,Maharashtra
Sai Raj Hospital,Mumbai,Maharashtra
Nirmala Maternity And Surgical Hospitalwith Polyclinic,Mumbai,Maharashtra
Sankalp Eye Care Centre,Mumbai,Maharashtra
Vatsalya Nursing Home,Mumbai,Maharashtra
Dr Chetan Shetty Clinic,Mumbai,Maharashtra
Dr G M Bhargava Clinic,Mumbai,Maharashtra
Dr.Zankars Diagnostic Centre,Mumbai,Maharashtra
"Global Hospital-Super Speciality And Transplant Centre ( A Unit Of Centre For Digestive and Kidney Diseases (India) Pvt. Ltd.,",Mumbai,Maharashtra
K B H B Charitable Ophthalmic and E.N.T Hospital,Mumbai,Maharashtra
K B Haji Bachooali Charitable Ophthalmic and E N T H,Mumbai,Maharashtra
Municipal Corporation Of Greater Mumbai,Mumbai,Maharashtra
N S Optical Contact Lens Clinic Ghatkopar,Mumbai,Maharashtra
Om Shanti Manav Kalyan Netralay,Mumbai,Maharashtra
Parel Institute Of Orthopaedic Specialities,Mumbai,Maharashtra
Dr Nerurkars Harish Nursing Home,Mumbai,Maharashtra
Dr.Mugdha Ranade Eye Clinic,Mumbai,Maharashtra
Harish Nursing Home,Mumbai,Maharashtra
Jain Diagnotic Centre,Mumbai,Maharashtra
Akshi Eye Centre,Mumbai,Maharashtra
Arthroscopy and Sports Medicine Institute,Mumbai,Maharashtra
Ashirvad Clinic(Dr.Vandana Walvekar),Mumbai,Maharashtra
Ashirwad Transfusion And Chemotherapy Centre,Mumbai,Maharashtra
Ashwini Accident Hospital and Poly Clinic,Mumbai,Maharashtra
Asmi Arthroscopy and Sports Medicine Institute,Mumbai,Maharashtra
B N D Onco Center,Mumbai,Maharashtra
Dr Khandeparkars Nursing Home,Mumbai,Maharashtra
Dr Kulkarni Hospital,Mumbai,Maharashtra
Dr M B Agarwalclinic,Mumbai,Maharashtra
Dr R M Jangada Clinic Dadar,Mumbai,Maharashtra
Dr. Karmarkar Hospital,Mumbai,Maharashtra
Dr. Vaze`S Nursing Home And Eye Clinic,Mumbai,Maharashtra
Elixir Hospital,Mumbai,Maharashtra
G S B S Medical Trust,Mumbai,Maharashtra
Haematology Centre,Mumbai,Maharashtra
Kashyap Nursing Home,Mumbai,Maharashtra
Krishna Cardiac Care Centre,Mumbai,Maharashtra
Laud Clinic,Mumbai,Maharashtra
Navneet Jain Health Center,Mumbai,Maharashtra
Nehru Nagar Medical Center,Mumbai,Maharashtra
Nirmal Nursing Home,Mumbai,Maharashtra
Prof (Dr.) M B Agarwals Haematology Day Care Centr,Mumbai,Maharashtra
Shree Samarth Nursing Home,Mumbai,Maharashtra
Shrikhande Clinic,Mumbai,Maharashtra
Suprabha Surgicare,Mumbai,Maharashtra
Dr. Haresh L Gala Clinic-Acharya Donde Marg.,Mumbai,Maharashtra
Sewree Nursing Home,Mumbai,Maharashtra
Dr Haresh Shah Prabhat Maternity and Surgical Nursing Home,Mumbai,Maharashtra
Dr. Fonsecas Maternity and Surgical Home,Mumbai,Maharashtra
Dr. Mathure`S Surgical Clinic,Mumbai,Maharashtra
"Dr.(Mrs,) Renu L. Vallicha",Mumbai,Maharashtra
Dr.Koppikars Family Clinic,Mumbai,Maharashtra
Gupte Maternity and Surgical Home,Mumbai,Maharashtra
Laxmi Clinic,Mumbai,Maharashtra
Nadkarni Clinic,Mumbai,Maharashtra
Netra Retina And Laser Centre,Mumbai,Maharashtra
North Bombay Clinic Surgical and Maternity Home,Mumbai,Maharashtra
P D Hinduja National Hospital and Medical Research Centre,Mumbai,Maharashtra
Pikale Hospital,Mumbai,Maharashtra
Prabhat Maternity And Surgical Nursing Home,Mumbai,Maharashtra
Rajvi Clinic,Mumbai,Maharashtra
S.L. Raheja Hospital,Mumbai,Maharashtra
Shree Saraswati Nursing Home,Mumbai,Maharashtra
Surlata Hospital,Mumbai,Maharashtra
Triveni Nursing Home,Mumbai,Maharashtra
Ayurseva Hospital,Mumbai,Maharashtra
Bava Medical Centre,Mumbai,Maharashtra
Dhanwantari Nursing Home and Diagnostic Centre,Mumbai,Maharashtra
Dr. Sushil D Nakhates Child Care Centre and Shruti Nursing Home,Mumbai,Maharashtra
Lfe Care Hospital - Dharavi,Mumbai,Maharashtra
Sai Hospital,Mumbai,Maharashtra
Sai Medicure Services Pvt. Ltd. (Sai Hospital),Mumbai,Maharashtra
Bosco Nursing Home and Ent Research Centre,Mumbai,Maharashtra
Dr Gadgils Eye Hospital,Mumbai,Maharashtra
Nirmal Clinic,Mumbai,Maharashtra
R R A Podar Central Research Institute,Mumbai,Maharashtra
Regenesis,Mumbai,Maharashtra
Reliance Life Sciences Pvt. Ltd,Mumbai,Maharashtra
Saarthi Hospital,Mumbai,Maharashtra
The Bombay Mothers and Children Welfare Societys,Mumbai,Maharashtra
Dr Trivedis Maternity and Nursing Home,Mumbai,Maharashtra
Dr V T Shah Diagnostic Centre and Clinic,Mumbai,Maharashtra
Dr.Chhatres Maternity and Surgical Nursing Home,Mumbai,Maharashtra
Icon The Eye Consultants Eye and Laser Centre,Mumbai,Maharashtra
Insight Eye Clinic,Mumbai,Maharashtra
Jashem Eye Institute,Mumbai,Maharashtra
Lions Club Of East Bombay,Mumbai,Maharashtra
Naik Nursing Home and Endoscopy Centre,Mumbai,Maharashtra
Narvekar Clinics,Mumbai,Maharashtra
Shah Nursing Home,Mumbai,Maharashtra
Siddhamrut Clinic,Mumbai,Maharashtra
Visaria Nursing Home - Matunga,Mumbai,Maharashtra
Bombay Hospital and Medical Research Centre,Mumbai,Maharashtra
Dr. Bacha`S Memorial Belle Vue Nursing Home,Mumbai,Maharashtra
Zain Eye Care,Mumbai,Maharashtra
Abhishek Day Care Ins. and Medical Research Centre,Mumbai,Maharashtra
Lady Ratan Tata Medical Centre,Mumbai,Maharashtra
Vinod Sharma Memorial Medical Centre,Mumbai,Maharashtra
Ashirwad Nursing Home,Mumbai,Maharashtra
Dr Savlas Child Care Centre,Mumbai,Maharashtra
Dr. Deosthaci's Eye Care Centre,Mumbai,Maharashtra
Dr.Patrawala`S Kalpana Nursing Home,Mumbai,Maharashtra
Endoscopy Asia,Mumbai,Maharashtra
Gandhi Hospital - Navi Mumbai,Mumbai,Maharashtra
Iyers Polyclinic,Mumbai,Maharashtra
Kamakshi Maternity Home,Mumbai,Maharashtra
Krishna Eye Centre,Mumbai,Maharashtra
Mata Lachmi Hospital,Mumbai,Maharashtra
Shanmukhananda Aditya Jyot Eye Institute - Sion - Mumbai,Mumbai,Maharashtra
Shanmukhananda Jasubhai Rkshah Medical Centre,Mumbai,Maharashtra
Shri Vaishnav Seva Samaj Public Charitable Trust -,Mumbai,Maharashtra
Smt. Sushilaben R. Mehta and Sir K.P. Cardiac Institute / (Sir Kikabhai Premchand Trust),Mumbai,Maharashtra
Varun Cardiac Clinic,Mumbai,Maharashtra
Vyas Surgery Mumbai,Mumbai,Maharashtra
Amrutha Surgical And Maternity Home,Mumbai,Maharashtra
Aryan Hospital and Iccu - Kurla-Mumbai,Mumbai,Maharashtra
Ashvini Maternity and Surgical Nursing Home,Mumbai,Maharashtra
Prarushi Healthcare Pvt Ltd / Kusumesh Chandra Maternity Hospital,Mumbai,Maharashtra
Asha Surgical and Maternity Home Laparoscopy and Famil,Mumbai,Maharashtra
Comfort Clinic Nursing Home,Mumbai,Maharashtra
Dr.D.M.Beke,Mumbai,Maharashtra
"Dr.Palep`S ""Priyank""Maternity Nursing Home",Mumbai,Maharashtra
Fayth Clinic,Mumbai,Maharashtra
Punamiya Hospital,Mumbai,Maharashtra
Savla Medical Center,Mumbai,Maharashtra
Siddivinayak Healthcare Pvt Ltd,Mumbai,Maharashtra
Sidhivinayk Clinic,Mumbai,Maharashtra
Tirtha Surgical and Maternity Home,Mumbai,Maharashtra
Varad Medical Centre,Mumbai,Maharashtra
Breach Candy Hospital Trust,Mumbai,Maharashtra
Doshi Eye Care,Mumbai,Maharashtra
Gynaecworld,Mumbai,Maharashtra
Jaslok Hospital and Research Centre,Mumbai,Maharashtra
Right Sight Eye Clinic,Mumbai,Maharashtra
Soonawala Clinic,Mumbai,Maharashtra
Voras Nursing Home,Mumbai,Maharashtra
Balaji Hospital,Mumbai,Maharashtra
Ashtavinayak Maternity Surgical and Eye Hospital,Mumbai,Maharashtra
Ashvini Nursing and Maternity Home,Mumbai,Maharashtra
Deccan Fertility Clinic and Keyhole Surgery Center,Mumbai,Maharashtra
Dev Nursing Home,Mumbai,Maharashtra
Dnyan Geeta Nursing Home,Mumbai,Maharashtra
Dr Dhaval D Shah Clinic,Mumbai,Maharashtra
Dr Sunil Kowlis Surgical Clinic And Nusing Home,Mumbai,Maharashtra
Dr Thakur Hospital,Mumbai,Maharashtra
Dr. Gandhi's Nusing Home,Mumbai,Maharashtra
Dr.Patkars Surgical Nursing Home,Mumbai,Maharashtra
Dr.Vaze Hospital,Mumbai,Maharashtra
Nerkar Surgical Clinic,Mumbai,Maharashtra
"Paramount Medical Services Pvt Ltd.,",Mumbai,Maharashtra
Shree Vardhaman Sthanakvasi Jain Shravak Sangh Dadar Sanchalit Navneet Jain Health Centre,Mumbai,Maharashtra
Shreedhar Hospital,Mumbai,Maharashtra
Shri Siddhivinayak Nursing Home,Mumbai,Maharashtra
Shushrusha Citizens` Co-Op Hospital Ltd.,Mumbai,Maharashtra
Thyrocare Services,Mumbai,Maharashtra
Urology and Infertility Clinic Dadar,Mumbai,Maharashtra
Vijeet Stone Center,Mumbai,Maharashtra
Well Spring Dr Avinash Phadke Pathlab Clinic,Mumbai,Maharashtra
Ishanni Urology Center,Mumbai,Maharashtra
Sai Deep Nursing Home,Mumbai,Maharashtra
Metropolis Health Services India Ltd,Mumbai,Maharashtra
Worli Hospital For Women,Mumbai,Maharashtra
Aditya Jyoti Eye Hospital(P V T ) L T D,Mumbai,Maharashtra
Rotunda Nursing Home,Mumbai,Maharashtra
Shobha Maternity and Surgical Home,Mumbai,Maharashtra
Aryan Hospital and Icu,Mumbai,Maharashtra
Dr Redkars Maternity and Nursing Home,Mumbai,Maharashtra
Anudhiti Care,Mumbai,Maharashtra
"Aus Clinic and Lithotripsy Center, Tardeo",Mumbai,Maharashtra
Janakee Nursing Home,Mumbai,Maharashtra
Nova Medical Centers Pvt Ltd,Mumbai,Maharashtra
Shetty Nursing Home (Shetty Health Services Pvt. Ltd.),Mumbai,Maharashtra
Shetty Nurshing Home,Mumbai,Maharashtra
Chinmay Nursing Home Wadala,Mumbai,Maharashtra
Dr Gupta Clinic And Day Carecentre,Mumbai,Maharashtra
Genesis Speciality Center (Health-Check Up,Mumbai,Maharashtra
Jyoti Nursing Home,Mumbai,Maharashtra
Micro Care Diagnostic Centre,Mumbai,Maharashtra
Rainbow Kidz Hospital,Mumbai,Maharashtra
Amey Eye Care Centre,Mumbai,Maharashtra
Aniket Nuring Home,Mumbai,Maharashtra
Ankur Maternity and Surgical Nursing Home,Mumbai,Maharashtra
Shaily Nursing Home,Mumbai,Maharashtra
Bombay City Hospital,Mumbai,Maharashtra
Dr. Tidke Hospital,Mumbai,Maharashtra
Ekta Nursing Home and Polyclinic,Mumbai,Maharashtra
Gaware Nursing Home,Mumbai,Maharashtra
Mahaveer Nursing Home,Mumbai,Maharashtra
Omkar Nursing Home,Mumbai,Maharashtra
Royal Nursing Home,Mumbai,Maharashtra
Saraswati Hospital,Mumbai,Maharashtra
Shree Mahaveer Nursing Home - Govandi-Mumbai,Mumbai,Maharashtra
Vikas Nursing Home,Mumbai,Maharashtra
Ascent Clinic,Mumbai,Maharashtra
"Bharatiya Arogya Nidhi, Sheth Kantilal C. Parikh G",Mumbai,Maharashtra
Center For Cataract Surgery - Mumbai,Mumbai,Maharashtra
Criticare Multispeciality Hospital And Research Centre,Mumbai,Maharashtra
Divya Eye Clinic And Day Care Centre,Mumbai,Maharashtra
Dr Jayant Doshi,Mumbai,Maharashtra
Dr.Daftarys Total Care Clinic,Mumbai,Maharashtra
Juhu Clinical Laboratory,Mumbai,Maharashtra
Laser Institute Of Laser Medicine,Mumbai,Maharashtra
Oculus Eye Hospital Pvt. Ltd,Mumbai,Maharashtra
Pushpa Hospital,Mumbai,Maharashtra
Sheth Kantilal C. Parikh General Hospital,Mumbai,Maharashtra
Shree Hi- Tech Clinic Pvt. Ltd. /Laserx,Mumbai,Maharashtra
Spectrum Health Care,Mumbai,Maharashtra
Sujay Hospital,Mumbai,Maharashtra
The Vission Eye Centre,Mumbai,Maharashtra
Bandra Pathology Laboratory,Mumbai,Maharashtra
Ceds The Cneter Of Eye Dianostics And Surgery,Mumbai,Maharashtra
Devi Maternity and Surgical,Mumbai,Maharashtra
Dr A K Chandiramani Hospital,Mumbai,Maharashtra
Dr Jains Dental Speciality Centre,Mumbai,Maharashtra
Dr Mukul Dabholkar Bandra,Mumbai,Maharashtra
Dr. Pattnaiks Nursing Home,Mumbai,Maharashtra
Dr. R. N. Shetty's Nursing Home,Mumbai,Maharashtra
Dr.Mira Raisinghaney Maternity and Surgical Nursing,Mumbai,Maharashtra
Empire Centre,Mumbai,Maharashtra
Holy Family Hospital,Mumbai,Maharashtra
Kiddie Ville Clinic,Mumbai,Maharashtra
Lilavati Hospital And Research Centre,Mumbai,Maharashtra
Mahatma Gandhi Seva Mandir,Mumbai,Maharashtra
Mumbai Cancer Clinic,Mumbai,Maharashtra
Neisa Laser Centre,Mumbai,Maharashtra
Nm Medical Center,Mumbai,Maharashtra
Ojas Laser Eye Surgery Centre,Mumbai,Maharashtra
Parekh Eye Hospital,Mumbai,Maharashtra
Revival Polyclinic,Mumbai,Maharashtra
Satya Shiva Medicals Pvt. Ltd.,Mumbai,Maharashtra
Shroff Eye Hospital,Mumbai,Maharashtra
Shruti Nursing Home,Mumbai,Maharashtra
Sushama Patkar Maternity ( and Surgical) Home - Bandra,Mumbai,Maharashtra
The Cosmetic Surgery Institute,Mumbai,Maharashtra
Vision 2000 Laser Surgery Centre,Mumbai,Maharashtra
West Lake Speciality Clinic,Mumbai,Maharashtra
Fortis Hospitals Limited,Mumbai,Maharashtra
Laxmi Surgical Clinic,Mumbai,Maharashtra
Nandini Eye Care Centre,Mumbai,Maharashtra
Palvi Maternity and Mother Care Centre - Bandra Mumbai,Mumbai,Maharashtra
Shakuntal- Chitra Nursing Home,Mumbai,Maharashtra
Tejas Eye Clinic,Mumbai,Maharashtra
Tushar Maternity and Surgical Nursing Home,Mumbai,Maharashtra
Bombay Endoscopy Academy and Centre For Minimally In,Mumbai,Maharashtra
Chrysalizz,Mumbai,Maharashtra
Dr Gupte Lying-In Surgical Hospital,Mumbai,Maharashtra
G.M.Medical Centre - Khar,Mumbai,Maharashtra
Gopi Nursing Home,Mumbai,Maharashtra
Hinduja Healthcare,Mumbai,Maharashtra
I Sight Eyecare And Surgery,Mumbai,Maharashtra
Khar Clinico-Pathological Laboratory,Mumbai,Maharashtra
Kumar Clinic,Mumbai,Maharashtra
Mahavir Medical Research Center,Mumbai,Maharashtra
Morwani Nursing Home,Mumbai,Maharashtra
Nm Medical Center,Mumbai,Maharashtra
Ramakrishna Mission Hospital,Mumbai,Maharashtra
Rg Stone Urology and Laproscopy Hospital - Mumbai,Mumbai,Maharashtra
Tulip Womens Healthcare Centre - Khar (W),Mumbai,Maharashtra
Vardan Nursing Home Pvt.Ltd.,Mumbai,Maharashtra
Aashna Nursing Home,Mumbai,Maharashtra
Akanksha Maternity and Surgical Hospital,Mumbai,Maharashtra
Ameya Maternity and Nursing Home,Mumbai,Maharashtra
Ashwini Clinic,Mumbai,Maharashtra
Bellevue Multispeciality Hospital,Mumbai,Maharashtra
"Benzer Nursing Home, Andheri",Mumbai,Maharashtra
Clear Vision Eye Care,Mumbai,Maharashtra
Divyajyoti Eye Clinic,Mumbai,Maharashtra
Dr Parekhs Deafness Clinic and Ent Hospital,Mumbai,Maharashtra
Dr. Indus New Born And Child Care Centre,Mumbai,Maharashtra
Dr. Jk Shah's Eye Clinic and Laser Centre,Mumbai,Maharashtra
Dr. Joshi Surgical and Maternity Hospital,Mumbai,Maharashtra
Dr. Khosla`S Dental Centre,Mumbai,Maharashtra
Dr. M.I.Doongerwala - Andheri,Mumbai,Maharashtra
Dr. Pareeks Deafness Clinic and Ent Hospital - Andheri,Mumbai,Maharashtra
Eva Medicare Center - Andheri,Mumbai,Maharashtra
Gandhi Nursing Home,Mumbai,Maharashtra
Indu Child Care Center,Mumbai,Maharashtra
Kokilaben Dhirubhai Ambani Hospital,Mumbai,Maharashtra
Kulkarni Nursing Home and Polyclinic,Mumbai,Maharashtra
Life Care Medical Centre,Mumbai,Maharashtra
Manak Healthcare Hospital,Mumbai,Maharashtra
Parijat Surgical and General Hospital,Mumbai,Maharashtra
Pushpa Maternity Home,Mumbai,Maharashtra
Reges Bone And Joint Care Centre,Mumbai,Maharashtra
Sanghvi Hospital (Andheri),Mumbai,Maharashtra
Sengal Patan Lab,Mumbai,Maharashtra
Shreeji Hospital,Mumbai,Maharashtra
Siddhartha Municipal General Hospital,Mumbai,Maharashtra
Siddhivinayak Surgical Centre,Mumbai,Maharashtra
Suman Eye Clinic And Surgery Centre,Mumbai,Maharashtra
Super Religare Laboratories Ltd,Mumbai,Maharashtra
Surgicare Medical Centre - Mumbai,Mumbai,Maharashtra
Vijay Opticians,Mumbai,Maharashtra
Vital Care Centre,Mumbai,Maharashtra
Yash Neel Maternity Home,Mumbai,Maharashtra
Aseem Orthopaedic Hospital,Mumbai,Maharashtra
Asha Orthopedic Hospital,Mumbai,Maharashtra
Bcj Hospital And Asha Parekh Research Centre,Mumbai,Maharashtra
Bhargava Nursing Home,Mumbai,Maharashtra
Clilical Pathology and Bacteriology Clinic,Mumbai,Maharashtra
Dr. Kamdars Nursing Home,Mumbai,Maharashtra
Fantasy Clinic,Mumbai,Maharashtra
Gandhi Nursing Home,Mumbai,Maharashtra
Kenias Eye Hospital,Mumbai,Maharashtra
Life Line Hospital and Diagnostics Pvt Ltd,Mumbai,Maharashtra
Malhaar Maternity And General Nuring Home,Mumbai,Maharashtra
Malpani Eye Hospital And Laser Centre,Mumbai,Maharashtra
Maniar Clinic,Mumbai,Maharashtra
Mumbai Retina Centre,Mumbai,Maharashtra
Nagvekar Eye Clinic,Mumbai,Maharashtra
Netrapuja Research Centre,Mumbai,Maharashtra
P.H Medical Centre,Mumbai,Maharashtra
Radiance Laser Vision Centre,Mumbai,Maharashtra
Saifee Polyclinic and Diagnostic Cent,Mumbai,Maharashtra
Samvedan Health Care Clinic,Mumbai,Maharashtra
Sarla Hospital and Icu,Mumbai,Maharashtra
Sarvodaya Eye Hospital,Mumbai,Maharashtra
Smruti Nursing Home,Mumbai,Maharashtra
Surya Childrens Hospital,Mumbai,Maharashtra
The Ark Clinic,Mumbai,Maharashtra
Zen Eye Center,Mumbai,Maharashtra
Aastha Surgical Clinic,Mumbai,Maharashtra
Dattatreya Nursing Home,Mumbai,Maharashtra
Dr. Raut`S Maternity and Surgical Nursing Home,Mumbai,Maharashtra
Dr. Sheth Surgical Clinic andGeneral Nursing Home- Santacruz-Mumbai,Mumbai,Maharashtra
Nandan Maternity and Surgical Home,Mumbai,Maharashtra
